Metabolite,LibraryID,Precursor_Mass,Network_Number,RTConsensus
18697,NA,415.23,1283,2.4688
16999,NA,319.13,1329,2.4689
19228,NA,536.21,4025,2.469
18841,NA,361.25,79,2.4691
19394,NA,595.17,NA,2.4694
18572,NA,275.18,NA,2.4701
21278,NA,475.21,1207,2.47
18602,NA,685.43,NA,2.4703
18850,NA,712.83,2077,2.4711
19085,NA,412.21,NA,2.4722
18008,NA,300.18,900,2.4725
19089,NA,330.14,NA,2.4727
19295,NA,296.15,NA,2.4732
19771,NA,203.09,5770,2.4739
18922,NA,342.21,1577,2.4742
18877,NA,627.32,254,2.4742
20749,NA,495.3,653,2.4751
18564,NA,312.15,NA,2.4751
19170,NA,460.25,NA,2.4755
21771,NA,271.12,NA,2.4756
18958,NA,384.07,NA,2.4767
17960,NA,251.09,2212,2.477
19208,NA,522.23,3443,2.4772
18959,NA,382.98,NA,2.4774
18538,NA,327.13,NA,2.4779
18961,NA,604.32,6387,2.478
19126,NA,378.2,NA,2.4782
18605,NA,351.19,228,2.4783
16028,NA,266.1,4631,2.4789
19441,NA,249.11,NA,2.4795
18806,NA,413.22,5520,2.4795
18345,NA,326.18,207,2.4796
18730,NA,191.08,635,2.4799
18869,NA,457.24,726,2.4812
19582,NA,314.21,2753,2.4815
18914,NA,417.12,NA,2.4817
18507,NA,556.2,NA,2.4818
19149,NA,306.17,669,2.482
19321,NA,423.23,NA,2.4831
18979,NA,626.31,1856,2.4831
18971,NA,565.16,806,2.4832
18830,NA,258.13,NA,2.4833
19056,NA,199.13,NA,2.4835
19063,NA,339.19,NA,2.4835
18843,NA,655.81,NA,2.4837
18933,NA,316.22,1380,2.4839
18600,NA,328.15,2663,2.4859
19019,NA,305.16,669,2.4868
18766,NA,338.17,1127,2.4874
20335,NA,171.07,5770,2.4878
18531,NA,225.11,198,2.4884
19292,NA,368.13,NA,2.4886
19622,NA,418.24,NA,2.489
20003,NA,359.11,NA,2.4891
19114,NA,616.29,1240,2.4892
19105,NA,474.77,NA,2.4893
19142,NA,457.19,20,2.4894
16683,NA,291.11,NA,2.4896
18494,NA,453.14,NA,2.4896
19030,NA,524.26,NA,2.4898
19037,NA,564.25,1495,2.4903
19102,NA,293.16,NA,2.4903
18041,NA,210.11,NA,2.4906
18785,NA,760.3,1062,2.4909
19221,NA,186.05,934,2.4914
19205,NA,249.17,3892,2.4914
19299,NA,158.12,NA,2.492
19289,NA,853.84,NA,2.4925
19217,NA,832.36,2077,2.4926
19193,NA,574.31,6387,2.4927
19194,NA,831.86,2077,2.4934
19430,NA,398.21,362,2.4935
19246,NA,883.53,617,2.494
18937,NA,523.17,NA,2.4955
19192,NA,597.79,2077,2.4962
19087,NA,308.79,10,2.4964
19238,NA,803.05,NA,2.4966
18317,NA,605.34,404,2.4967
18818,NA,290.2,NA,2.4971
18982,NA,575.15,NA,2.4975
17482,NA,442.27,692,2.4979
18718,NA,492.24,1493,2.4991
20881,NA,542.27,404,2.4994
20441,NA,255.06,NA,2.5
18909,NA,445.28,NA,2.5003
19278,NA,905.52,NA,2.5005
19048,NA,577.24,NA,2.5014
20222,NA,186.15,934,2.5018
19198,NA,529.23,NA,2.502
19775,NA,282.1,1801,2.5026
18947,NA,337.14,NA,2.5027
19141,NA,560.28,4432,2.5032
18031,NA,153.09,NA,2.5034
18777,NA,364.14,4942,2.5034
18894,NA,514.19,1283,2.5034
19415,NA,166.09,442,2.5036
19339,NA,464.25,NA,2.5041
20670,NA,445.27,NA,2.5046
19595,NA,161.02,1403,2.5048
19259,NA,372.26,29,2.505
19051,NA,281.09,NA,2.5058
19260,NA,342.12,2659,2.5059
18098,NA,520.33,29,2.5067
19218,NA,375.19,NA,2.5072
18861,NA,225.12,NA,2.5077
19452,NA,449.2,NA,2.5086
19433,NA,353.16,NA,2.5093
18141,NA,366.16,4101,2.51
19298,NA,608.22,684,2.5112
19463,NA,444.75,NA,2.512
19464,NA,888.5,1492,2.512
19254,NA,302.17,NA,2.5128
19562,NA,360.21,3,2.5133
19156,NA,703.2,499,2.5135
19484,NA,278.15,NA,2.5136
19837,NA,364.22,1235,2.5136
19478,NA,366.15,20,2.5137
19284,NA,656.36,959,2.5141
19528,NA,269.03,2471,2.5145
19183,NA,420.21,NA,2.5152
20230,NA,266.14,NA,2.5157
19784,NA,185.08,NA,2.5157
19055,NA,292.17,5288,2.5158
19128,NA,555.25,NA,2.5158
19391,NA,634.33,1126,2.5169
19656,NA,277.05,NA,2.5169
19094,NA,338.21,NA,2.5177
20017,NA,480.23,804,2.518
19653,NA,605.33,744,2.5182
19594,NA,297.13,NA,2.5187
17524,NA,266.16,2086,2.5188
19326,NA,491.24,1493,2.5201
20737,NA,422.7,NA,2.5209
19560,NA,770.34,2077,2.5214
19604,NA,455.23,NA,2.5216
19261,NA,493.26,270,2.522
20562,NA,524.18,NA,2.5222
19446,NA,475.29,3007,2.5228
19688,NA,577.23,NA,2.5233
21831,NA,294.19,NA,2.5235
19826,NA,132.08,5484,2.5237
19541,NA,392.22,NA,2.5237
19058,NA,431.26,NA,2.5237
20423,NA,356.1,NA,2.5238
19054,NA,419.11,NA,2.5238
19731,NA,368.22,2210,2.5248
19733,NA,627.31,401,2.5254
20054,NA,303.13,NA,2.5258
19651,NA,246.02,NA,2.5259
20097,NA,120.08,2473,2.527
19547,NA,335.17,669,2.5274
19741,NA,307.18,NA,2.5274
20703,NA,474.29,NA,2.5282
17716,NA,549.29,266,2.5282
19624,NA,738.24,499,2.5282
19288,NA,858.46,617,2.5288
19481,NA,436.24,581,2.5291
19158,NA,383.21,NA,2.5292
18081,NA,267.2,740,2.5294
20337,NA,130.12,374,2.5298
19783,NA,270.21,NA,2.5303
19654,NA,351.07,NA,2.5307
19229,NA,577.3,401,2.5315
18782,NA,272.19,6922,2.5319
19628,NA,454.23,309,2.5322
19543,NA,391.11,304,2.5325
19483,NA,196.07,NA,2.5332
19456,NA,441.79,263,2.5335
21524,NA,220.06,NA,2.5353
20016,NA,435.17,3700,2.5355
20090,NA,307.11,NA,2.5357
19914,NA,362.17,NA,2.5362
20247,NA,269.17,NA,2.5362
19740,NA,520.21,NA,2.5362
20915,NA,192.07,1651,2.5368
20239,NA,239.13,218,2.5369
19467,NA,401.18,1652,2.5376
19770,NA,508.81,NA,2.5383
19390,NA,268.15,NA,2.5387
20241,NA,168.04,409,2.5394
19556,NA,393.14,4801,2.5412
19781,NA,297.15,944,2.5414
19527,NA,429.2,NA,2.5414
18571,NA,285.21,740,2.5422
19529,NA,259.11,198,2.5422
19204,NA,219.06,NA,2.5425
19393,NA,302.16,NA,2.5431
21673,NA,208.19,NA,2.5443
20857,NA,111.04,NA,2.5446
20023,NA,413.17,309,2.545
19605,NA,270.15,NA,2.5454
19968,NA,635.34,2334,2.5456
19273,NA,433.92,633,2.546
19719,NA,280.08,3448,2.5463
19822,NA,650.38,633,2.5463
19844,NA,510.24,NA,2.5469
19803,NA,443.29,266,2.547
19694,NA,518.3,NA,2.547
19920,NA,512.26,NA,2.5479
19752,NA,206.05,NA,2.5482
20104,NA,465.27,NA,2.5483
19609,NA,318.23,NA,2.5486
19742,NA,322.13,NA,2.5497
19630,NA,374.23,NA,2.55
19398,NA,448.24,1283,2.5506
19501,NA,271.06,NA,2.5506
19438,NA,294.86,NA,2.5507
19952,NA,289.69,NA,2.5515
20470,NA,541.34,2969,2.5515
19786,NA,429.3,107,2.5526
19998,NA,260.19,94,2.5532
19710,NA,472.28,1395,2.5533
19707,NA,749.38,NA,2.5535
20541,NA,345.17,NA,2.5536
20192,NA,334.22,NA,2.5542
20327,NA,613.17,NA,2.5544
19585,NA,217.1,382,2.5546
20956,NA,307.08,NA,2.5553
20071,NA,604.36,2525,2.5556
20103,NA,624.29,NA,2.5561
19807,NA,364.18,4942,2.557
20508,NA,165.05,442,2.5572
22214,NA,277.17,383,2.5573
20477,NA,316.19,NA,2.5587
19118,NA,401.28,NA,2.5593
20279,NA,304.1,6744,2.561
20111,NA,226.08,4653,2.5617
19754,NA,511.18,NA,2.5618
19902,NA,332.21,NA,2.5621
19989,NA,721.21,NA,2.5625
18792,NA,460.25,628,2.5627
18737,NA,268.12,NA,2.5632
20778,NA,499.24,NA,2.5633
21707,NA,418.21,900,2.5634
19847,NA,483.79,7408,2.5636
19866,NA,419.78,NA,2.5648
20424,NA,613.31,NA,2.5651
20038,NA,424.24,1964,2.5653
20624,NA,429.25,401,2.5655
19926,NA,456.28,7220,2.5658
20273,NA,273.21,1350,2.5666
19279,NA,250.11,NA,2.5668
19839,NA,489.23,NA,2.5669
20343,NA,331.99,10,2.5682
20077,NA,427.91,NA,2.5687
20004,NA,468.26,3279,2.5688
19577,NA,378.36,NA,2.5697
20898,NA,305.13,NA,2.57
20531,NA,564.36,NA,2.57
20122,NA,445.18,NA,2.5703
20051,NA,377.22,NA,2.5705
20039,NA,384.2,NA,2.5707
19759,NA,879.5,3187,2.571
20529,NA,176.07,3874,2.5713
20684,NA,280.19,2808,2.5714
20237,NA,335.2,NA,2.5725
20271,NA,220.1,NA,2.573
20518,NA,305.15,NA,2.5735
19106,NA,662.31,2077,2.5735
21709,NA,345.14,NA,2.5737
20202,NA,608.3,NA,2.5738
19686,NA,664.35,3312,2.574
20329,NA,440.26,101,2.5743
20031,NA,333.12,3177,2.5745
20160,NA,322.2,2210,2.5747
19679,NA,264.18,NA,2.5749
19031,NA,464.15,NA,2.5751
20768,NA,437.17,NA,2.5753
19969,NA,299.09,NA,2.5753
20298,NA,549.81,NA,2.5754
20143,NA,346.17,NA,2.5763
20707,NA,485.25,7408,2.5765
20597,NA,366.24,2080,2.5765
19778,NA,315.14,441,2.5769
18482,NA,415.19,309,2.5775
21317,NA,266.11,NA,2.5782
20636,NA,582.31,2006,2.5793
20367,NA,233.13,NA,2.5796
20084,NA,402.29,NA,2.5797
20942,NA,497.98,NA,2.5798
20498,NA,214.19,NA,2.58
20073,NA,409.07,NA,2.58
21163,NA,283.2,NA,2.5805
20262,NA,146.02,NA,2.5806
20093,NA,344.26,1982,2.5807
19865,NA,345.26,NA,2.5807
19358,NA,246.13,NA,2.5809
21723,NA,347.16,NA,2.581
20370,NA,494.26,NA,2.5816
20702,NA,217.11,4908,2.5817
20062,NA,314.16,2753,2.5819
20284,NA,673.23,NA,2.5819
19697,NA,316.21,NA,2.582
20536,NA,323.16,2210,2.5831
20278,NA,591.32,404,2.5833
20413,NA,510.83,2730,2.5834
20555,NA,249.24,10,2.584
20727,NA,167.07,NA,2.584
21510,NA,246.17,715,2.5842
21655,NA,262.13,NA,2.5844
20520,NA,742.33,NA,2.5865
21843,NA,251.09,2212,2.5867
20212,NA,423.2,3279,2.5872
20709,NA,454.29,2129,2.5876
20372,NA,379.11,NA,2.5877
20319,NA,632.32,1240,2.5882
20516,NA,777.41,1830,2.5889
18431,NA,398.14,362,2.589
20253,NA,523.21,NA,2.5896
21645,NA,453.34,NA,2.59
20362,NA,402.24,1994,2.5902
20537,NA,230.08,715,2.5906
20494,NA,497.48,10,2.5917
20698,NA,204.11,NA,2.592
20398,NA,281.15,2808,2.5929
20454,NA,293.19,NA,2.5933
20659,NA,316.13,NA,2.5935
20523,NA,299.11,NA,2.5937
20602,NA,502.29,1395,2.5937
20618,NA,416.29,29,2.5938
21884,NA,411.29,2979,2.5942
20563,NA,515.47,NA,2.5951
18444,NA,301.12,NA,2.5952
20681,NA,511.33,5412,2.5955
20669,NA,389.21,5103,2.5959
20525,NA,662.24,5618,2.5959
20794,NA,621.27,NA,2.5959
20738,NA,681.35,NA,2.5961
20358,NA,378.12,NA,2.5964
20657,NA,874.44,959,2.5964
21039,NA,320.2,NA,2.5965
20642,NA,450.26,581,2.5966
20352,NA,243.76,121,2.5968
20162,NA,250.18,592,2.5979
20570,NA,723.39,3202,2.598
20456,NA,514.29,NA,2.599
21156,NA,291.08,NA,2.5993
20052,NA,223.13,NA,2.5994
20805,NA,558.44,NA,2.6005
20203,NA,420.22,20,2.6009
17890,NA,771.37,404,2.6009
19555,NA,345.15,NA,2.6016
22561,NA,202.12,4004,2.6017
20445,NA,571.35,NA,2.6017
20827,NA,220.11,NA,2.603
20728,NA,342.25,NA,2.6031
20133,NA,250.17,NA,2.6034
19720,NA,212.09,NA,2.6039
20696,NA,524.27,NA,2.6046
20623,NA,386.24,NA,2.6056
21240,NA,318.18,618,2.6056
20455,NA,462.23,900,2.6057
21329,NA,129.05,57,2.6058
23054,NA,325.18,2210,2.6061
20378,NA,374.19,NA,2.6062
20802,NA,313.15,1877,2.6066
20903,NA,600.29,1240,2.608
21014,NA,283.21,NA,2.6089
21087,NA,413.21,NA,2.6096
20972,NA,630.88,1352,2.6096
21053,NA,140.07,1125,2.6105
20937,NA,622.27,1856,2.6105
20775,NA,289.17,NA,2.6113
21134,NA,511.25,658,2.6117
21823,NA,472.51,NA,2.6121
20174,NA,288.18,NA,2.6121
20804,NA,279.21,3597,2.6125
20935,NA,1007.45,3203,2.6142
20268,NA,356.17,NA,2.6151
20658,NA,289.14,NA,2.6154
20740,NA,523.28,1897,2.6154
24864,NA,260.15,198,2.6157
20622,NA,240.16,218,2.6168
19825,NA,335.21,NA,2.6172
20746,NA,284.08,NA,2.6178
21630,NA,152.07,168,2.6181
21029,NA,289.09,3402,2.6195
20908,NA,372.2,NA,2.62
20993,NA,202.12,4004,2.6202
20167,NA,340.19,143,2.6211
22197,NA,319.12,NA,2.6211
21174,NA,430.27,327,2.6221
20906,NA,1277.64,NA,2.622
19680,NA,570.28,1056,2.623
20962,NA,504.23,NA,2.6231
18990,NA,376.22,NA,2.6232
21546,NA,278.2,NA,2.6235
21031,NA,648.19,NA,2.6244
20661,NA,599.34,NA,2.6246
21522,NA,346.13,NA,2.6247
20891,NA,429.15,107,2.6248
20139,NA,155.11,6506,2.6249
21749,NA,394.17,NA,2.6251
20916,NA,369.15,NA,2.6254
21007,NA,415.16,NA,2.6261
21340,NA,608.39,29,2.6269
21375,NA,255.12,130,2.6273
21141,NA,535.15,806,2.628
20701,NA,401.16,NA,2.6281
19445,NA,200.07,41,2.6285
20816,NA,500.28,309,2.6285
21423,NA,646.33,NA,2.6286
21088,NA,194.05,NA,2.6303
21063,NA,483.21,NA,2.6309
21167,NA,410.11,NA,2.6313
20452,NA,363.16,NA,2.6316
20911,NA,320.15,1713,2.6317
20751,NA,438.22,NA,2.632
21225,NA,621.22,NA,2.6324
20982,NA,182.08,2580,2.633
20863,NA,515.31,NA,2.6333
21400,NA,207.16,91,2.6339
21138,NA,677.28,4057,2.6345
21282,NA,729.39,3405,2.6351
21508,NA,319.08,NA,2.6356
21876,NA,407.23,5007,2.6357
20571,NA,258.17,NA,2.6358
21291,NA,509.82,2129,2.6358
21366,NA,470.27,309,2.6361
21269,NA,453.18,3339,2.6367
20990,NA,333.26,NA,2.637
22349,NA,478.21,NA,2.637
21198,NA,621.31,404,2.6372
21737,NA,470.3,7220,2.6384
20793,NA,297.17,NA,2.6387
21110,NA,674.85,3312,2.6388
22915,NA,251.16,NA,2.639
21435,NA,397.31,NA,2.639
21285,NA,257.09,NA,2.6399
21083,NA,280.16,3597,2.6407
21236,NA,674.35,NA,2.6413
21963,NA,191.08,3896,2.642
21602,NA,421.24,5156,2.6421
21503,NA,137.06,NA,2.6427
21446,NA,492.28,5156,2.6428
21620,NA,510.32,3018,2.6429
21336,NA,630.3,1240,2.643
21226,NA,542.22,NA,2.6433
21417,NA,242.11,NA,2.6437
21419,NA,405.21,NA,2.6443
20844,NA,496.24,NA,2.6445
21201,NA,673.39,NA,2.6449
21178,NA,532.32,1177,2.6453
21148,NA,351.27,6275,2.6462
21331,NA,1076.56,101,2.6465
21191,NA,458.23,NA,2.6473
21484,NA,238.11,1151,2.6474
21313,NA,329.17,2555,2.648
21733,NA,155.07,3716,2.6481
21155,NA,264.12,NA,2.649
21389,NA,336.19,NA,2.649
21921,NA,602.31,1240,2.6495
21448,NA,313.06,NA,2.6497
20955,NA,508.2,1775,2.6502
17938,NA,251.19,798,2.6505
21376,NA,247.13,NA,2.6506
21300,NA,265.19,NA,2.6509
21540,NA,355.22,2525,2.6509
21341,NA,195.1,5260,2.6522
21339,NA,351.15,6275,2.6524
20632,NA,587.22,309,2.6525
23461,NA,475.12,NA,2.6528
21393,NA,457.2,3921,2.6531
21351,NA,449.25,949,2.6535
21505,NA,317.13,NA,2.6536
21892,NA,104.11,NA,2.654
20078,NA,626.84,NA,2.6542
19129,NA,438.24,101,2.6543
21199,NA,361.09,NA,2.6547
21528,NA,439.19,NA,2.6549
20671,NA,262.11,NA,2.655
21526,NA,399.26,266,2.6562
21535,NA,521.18,499,2.6562
22403,NA,440.19,NA,2.657
20088,NA,293.15,84,2.6582
21322,NA,586.25,804,2.6589
21566,NA,381.18,NA,2.659
21532,NA,357.15,NA,2.6592
21663,NA,591.21,3978,2.6593
23190,NA,352.2,NA,2.66
21836,NA,177.05,84,2.6605
21559,NA,245.13,NA,2.6606
21623,NA,460.22,NA,2.6621
21455,NA,173.07,NA,2.6624
21802,NA,380.13,1935,2.6625
22278,NA,323.15,NA,2.6627
23438,NA,227.09,6108,2.663
21601,NA,495.18,739,2.6631
21686,NA,366.2,1380,2.6636
21271,NA,344.21,3899,2.6643
22172,NA,133.1,1463,2.6644
20925,NA,461.23,309,2.6646
21349,NA,202.05,NA,2.6648
21195,NA,321.14,NA,2.6652
21457,NA,205.1,1773,2.6663
21585,NA,460.31,2687,2.6669
21460,NA,415.27,NA,2.667
21502,NA,333.06,NA,2.6671
21158,NA,311.18,NA,2.6672
21425,NA,525.19,739,2.6677
21367,NA,272.15,NA,2.6681
21608,NA,374.17,NA,2.6682
22081,NA,464.18,NA,2.6682
22017,NA,543.28,NA,2.6694
22154,NA,370.23,NA,2.6695
21370,NA,437.14,101,2.6696
20731,NA,536.22,2339,2.67
21713,NA,476.19,1177,2.6702
20899,NA,312.18,NA,2.6704
24773,NA,274.16,4334,2.6704
21803,NA,415.29,2461,2.6706
20848,NA,236.16,NA,2.671
21091,NA,384.24,4219,2.6715
22140,NA,322.22,NA,2.6716
21699,NA,292.2,4938,2.6719
20584,NA,324.2,1267,2.6721
21490,NA,273.18,5086,2.6721
21809,NA,334.21,NA,2.6723
21812,NA,326.71,373,2.6732
21604,NA,643.04,2182,2.6737
21959,NA,479.18,804,2.674
23276,NA,198.21,3384,2.6747
22358,NA,377.15,NA,2.6749
21469,NA,325.13,NA,2.6756
20435,NA,607.3,NA,2.6757
21842,NA,520.28,2682,2.676
21800,NA,473.24,2319,2.6766
23805,NA,491.28,NA,2.677
21791,NA,652.41,29,2.6778
21792,NA,738.7,NA,2.6783
22020,NA,497.19,309,2.6805
21661,NA,373.26,NA,2.6808
21640,NA,905.48,NA,2.6809
19700,NA,540.19,804,2.6819
22991,NA,284.19,6134,2.6821
21586,NA,474.22,1495,2.6827
21778,NA,285.13,NA,2.6829
21638,NA,328.13,2555,2.6829
21772,NA,442.2,NA,2.683
21752,NA,452.24,1964,2.6833
21903,NA,217.16,NA,2.6834
21005,NA,375.27,NA,2.6842
21742,NA,291.1,4938,2.6843
23036,NA,430.27,327,2.6844
21599,NA,453.24,1964,2.6848
21561,NA,684.31,2336,2.6858
21563,NA,386.19,NA,2.686
21874,NA,234.11,NA,2.6861
21740,NA,161.07,189,2.6869
21732,NA,554.22,7145,2.687
21374,NA,400.22,397,2.6874
21098,NA,331.12,2482,2.6878
22195,NA,356.23,NA,2.6881
22073,NA,504.15,499,2.6886
21929,NA,775.4,NA,2.689
21944,NA,481.16,NA,2.6891
21799,NA,252.14,NA,2.6896
19301,NA,173.08,2104,2.6903
21939,NA,209.14,NA,2.6904
21935,NA,388.2,5103,2.6909
21946,NA,335.22,373,2.6916
22697,NA,384.08,NA,2.6917
23149,NA,345.13,NA,2.6924
21363,NA,445.23,NA,2.693
22824,NA,429.21,6955,2.693
21914,NA,224.09,NA,2.6932
22784,NA,490.23,NA,2.6932
22335,NA,372.22,NA,2.694
21938,NA,329.16,1917,2.695
21844,NA,620.89,NA,2.6951
22147,NA,353.12,NA,2.6953
21821,NA,386.28,29,2.6954
22687,NA,399.14,NA,2.6954
21870,NA,457.11,NA,2.6962
22441,NA,334.12,NA,2.6964
23487,NA,292.12,4938,2.6971
21918,NA,521.3,266,2.6973
21839,NA,360.11,NA,2.6988
21973,NA,471.22,3700,2.6988
21258,NA,272.2,NA,2.6991
22359,NA,302.14,1130,2.6995
21600,NA,428.21,4772,2.7007
21672,NA,326.16,NA,2.701
21715,NA,363.14,NA,2.7014
21705,NA,683.29,NA,2.7015
22468,NA,303.18,988,2.7016
22145,NA,609.31,404,2.7034
22390,NA,372.19,NA,2.7041
22437,NA,580.75,4772,2.7042
21909,NA,386.11,NA,2.7045
22035,NA,293.14,NA,2.7046
22036,NA,555.28,254,2.705
22231,NA,527.25,NA,2.7054
25009,NA,300.18,900,2.7055
20365,NA,225.15,1279,2.7056
22589,NA,357.13,183,2.706
21871,NA,461.29,5035,2.7068
22077,NA,377.23,2525,2.707
21957,NA,445.15,NA,2.707
22312,NA,159.12,NA,2.7072
22192,NA,228.1,715,2.7083
22217,NA,387.25,4647,2.7083
21675,NA,579.17,806,2.7095
22963,NA,410.18,5405,2.7103
23624,NA,408.25,NA,2.711
22106,NA,279.13,NA,2.7117
22494,NA,625.18,NA,2.7118
22764,NA,227.16,NA,2.7122
22682,NA,341.1,NA,2.7123
21866,NA,562.32,NA,2.7125
22156,NA,779.42,404,2.7125
22221,NA,483.17,20,2.7133
22502,NA,221.08,2418,2.7138
22323,NA,339.11,84,2.7138
22277,NA,516.83,5035,2.7138
21877,NA,206.12,3992,2.714
21948,NA,105.07,NA,2.714
22374,NA,195.07,6108,2.7141
22144,NA,350.21,5007,2.7149
22551,NA,226.11,NA,2.7155
22408,NA,166.09,442,2.7162
22367,NA,457.27,3921,2.7171
22398,NA,441.21,2319,2.7181
22068,NA,717.24,20,2.7182
22451,NA,666.39,NA,2.7186
21964,NA,299.16,5797,2.7188
19330,NA,477.27,266,2.7189
22075,NA,503.25,2319,2.7197
22658,NA,298.21,NA,2.72
22600,NA,391.25,NA,2.7209
22148,NA,160.04,189,2.7212
22150,NA,363.11,NA,2.7216
22376,NA,499.25,254,2.7217
23661,NA,249.15,988,2.7218
22955,NA,376.1,NA,2.722
22256,NA,284.22,NA,2.722
21928,NA,726.24,499,2.722
20889,NA,367.21,1380,2.7225
22858,NA,213.16,765,2.7226
20876,NA,413.25,NA,2.7234
22386,NA,520.24,NA,2.7248
22488,NA,281.19,NA,2.7255
22227,NA,442.16,NA,2.7259
22410,NA,801.4,NA,2.7265
22396,NA,498.26,309,2.727
20904,NA,459.21,309,2.7271
22431,NA,307.17,NA,2.7273
22655,NA,357.24,373,2.7274
22027,NA,245.18,NA,2.728
22546,NA,696.44,29,2.7284
21934,NA,371.11,NA,2.7286
22191,NA,248.09,NA,2.729
22417,NA,591.3,404,2.729
21899,NA,561.24,739,2.7291
25283,NA,190.05,189,2.7291
21227,NA,386.25,NA,2.7294
22713,NA,277.12,NA,2.7299
22402,NA,705.35,NA,2.7304
22412,NA,341.15,75,2.7308
22482,NA,522.26,NA,2.7311
22524,NA,294.13,84,2.7312
23323,NA,279.11,NA,2.7324
22511,NA,259.2,NA,2.7325
23320,NA,106.07,NA,2.7326
22082,NA,315.16,3406,2.7327
22751,NA,237.12,NA,2.7328
22262,NA,428.39,3856,2.7335
22961,NA,319.13,NA,2.7339
22107,NA,506.21,NA,2.734
24888,NA,335.16,1141,2.7341
21933,NA,575.17,NA,2.7341
22640,NA,390.21,NA,2.7343
22746,NA,303.19,NA,2.7344
22745,NA,243.16,NA,2.7344
22246,NA,388.23,NA,2.7349
20394,NA,387.24,NA,2.7353
22622,NA,361.12,NA,2.7361
23133,NA,398.21,NA,2.7362
23212,NA,289.15,NA,2.7365
24090,NA,472.31,NA,2.7365
22544,"Candidate Tetrahydroxylated bile acid (delta mass 88.9957; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; buddy atomic difference: 11C, -5H, 3N, -5O; spectral library match to CCMSLIB00005465786, ""2-((4R)-4-((5R,7R,8R,9S,10S,12S,13R,17R)-7,12-dihydroxy-10,13-dimethyl-3-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"")",514.28,NA,2.7369
22328,NA,240.07,NA,2.737
22605,NA,443.23,2319,2.7374
20603,NA,299.15,NA,2.7374
22537,NA,504.34,29,2.7379
22493,NA,246.11,NA,2.7379
22633,NA,238.13,6191,2.7381
22392,NA,554.28,NA,2.7381
22574,NA,285.93,10,2.7382
22462,NA,430.24,NA,2.7383
22433,NA,242.18,6553,2.7386
22460,NA,346.22,NA,2.739
22564,NA,547.31,266,2.739
22636,NA,439.16,NA,2.7391
22715,NA,369.11,2055,2.7392
22602,NA,305.11,NA,2.74
23255,NA,460.25,NA,2.7409
22244,NA,270.17,NA,2.7413
23012,NA,280.18,NA,2.7423
22615,NA,572.36,5035,2.7426
24250,NA,262.07,NA,2.7428
22893,NA,332.08,708,2.7432
24207,NA,443.22,309,2.7439
22271,NA,423.16,NA,2.7441
22480,NA,623.33,NA,2.7445
22509,NA,544.22,20,2.745
22667,NA,459.25,NA,2.7457
18849,NA,236.11,5080,2.7458
22836,NA,487.12,NA,2.746
22913,NA,378.24,1235,2.7462
22684,NA,433.11,NA,2.7469
22344,NA,532.29,NA,2.7483
22395,NA,329.15,NA,2.7492
22018,NA,260.16,383,2.7497
23494,NA,292.17,NA,2.7498
26200,NA,218.14,264,2.7504
22790,NA,725.29,NA,2.7512
22614,NA,500.2,NA,2.7519
22733,NA,464.96,NA,2.7524
22652,NA,219.1,NA,2.753
22857,NA,358.26,NA,2.7529
22748,NA,531.25,NA,2.7532
22730,NA,625.31,404,2.7536
24994,NA,248.13,NA,2.7538
23623,NA,401.67,NA,2.7543
22618,NA,341.32,4759,2.7543
22469,NA,380.19,NA,2.7547
22876,NA,700.42,2375,2.7548
22874,NA,221.06,NA,2.755
21904,NA,271.19,NA,2.755
23895,NA,426.17,NA,2.7554
22932,NA,289.12,3151,2.7558
22886,NA,710.42,397,2.7569
24081,NA,560.31,NA,2.7572
22754,NA,647.29,NA,2.7574
23030,NA,295.11,2130,2.7588
22098,NA,408.3,NA,2.7588
21985,NA,192.03,NA,2.7589
22958,NA,771.21,1127,2.7589
22506,NA,569.29,5783,2.7607
22741,NA,469.17,123,2.7614
22444,NA,405.11,144,2.7617
23126,NA,677.37,5618,2.7621000000000002
22948,NA,181.13,NA,2.7622
22814,NA,617.37,309,2.7623
24983,NA,472.51,121,2.7624
22934,NA,557.26,NA,2.7625
22938,NA,453.2,1694,2.7628
23044,NA,430.3,29,2.7639
23283,NA,452.25,101,2.7647
22803,NA,579.3,266,2.7647
23026,NA,609.18,NA,2.7649
24721,NA,225.11,NA,2.7652
20951,NA,341.19,NA,2.7662
22608,NA,291.17,NA,2.7662
22975,NA,273.12,5086,2.7662
22656,NA,319.17,NA,2.7664
23040,NA,215.12,NA,2.7688
23079,NA,265.1,3199,2.7689
23084,NA,444.21,467,2.7693
23696,NA,383.13,NA,2.7696
23680,NA,363.13,NA,2.77
23178,NA,473.28,NA,2.7707
23024,NA,371.13,2055,2.7709
23274,NA,557.16,499,2.7716
23295,NA,379.25,373,2.7727
23887,NA,474.26,NA,2.774
21454,NA,343.12,2190,2.7741
22670,NA,474.24,NA,2.7747
23542,NA,793.2,NA,2.775
23744,NA,407.24,4494,2.7753
23417,NA,645.31,467,2.7754
23375,NA,370.74,NA,2.7758
24596,NA,240.09,NA,2.7761
23104,NA,647.72,2182,2.7762
22952,NA,382.22,NA,2.7774
23714,NA,550.28,2899,2.7775
23063,NA,478.13,2294,2.7778
